,review
1214,"Final Draft - A screenwriter (James Van Der Beek) locks himself into his apartment and succumbs to psychosis in an attempt to write a horror script. Not a terrible premise, but the execution is awful."
1215,"I was suckered in by the big names. Rob Lowe, Mario Van Peebles, Burt Reynolds, and the fact that it was an independent film. Unbelievably slow beginning: 35 minutes, two dreary songs and a botched ri"
1216,what the hell was the point of this dull movie? it looked pretty interesting in the beginning but quickly fell flat on its face. its supposed to be based on a true story but for crying out loud is the
1217,I thought Godzilla 2000 was the worst movie ever until I saw this monstrosity. My friends and I went to our local blockbuster and spent about an hour and a half looking for a movie. We could not find 
1218,"I think the ""Bone Snatcher"" should go after anyone associated with this movie. Watching this will seem like the longest 90 minutes or so of your entire life. The plot is boring and stupid. There were "
1219,"This is one of those made-for-TV B movies that is so awful it kind of endears.<br /><br />Bad acting, predictable script and cheesy special effects that were pretty much some of the cheapest tat seen "
1220,"worst. movie. ever made. EVER. I have no words to say about it.. other then it truly had no point, no plot, no... anything. sheer crap!!! I don't know how everyone in the movie didn't shoot them shelv"
1221,"Oh dear. this was quite possibly the worst film i have seen in years. I mean what more can be done with the old ""woman inside mans body"" storyline? it was full of cliches, eg the nerd coming into his "
1222,All the actors in this film seem bored. They are not really interested in their roles and the dialogue is all delivered in monotone. It's a problem because I think the basic idea for the film is reall
1223,"Boy, this movie is bad. And not in a good, cheesy, fun way, either. Even MST3K couldn't stop it from being boring, and it's also confusing as all get out. But the most annoying part of this dull mess "
1224,"Probably the worst movie I have ever seen. It is so cheesily filmed, the focus is not even on this supposed ""real half-caste"", it is more on the crew coming from Hollywood to make the movie. No cinema"
1225,"What makes this movie so damn bad? Is it the lame sub-par juvenile humor? Could it be the horrid ""trendy"" suck ass music? Perhaps the uninspired go nowhere story? Or maybe even the fact that Traci Lor"
1226,"Jack Frost 2 was a horrible, terrible, sadly pathetic excuse for a sequal to a great movie. The original, was a low budget comedy horror film about a murdered who was turned into a snowman after an ac"
1227,The first thing that struck me about this movie was the terrible acting. The whole cast was so uniformly inept at delivering their lines that I started laughing at the awful dialog midway through the 
1228,"I was hoping that Pulp would be a interesting movie, but was profoundly disappointed.<br /><br />Pulp has very little storyline, and what there is never holds your interest. It was a real struggle to "
1229,This movie is so bad there are not words to describe it. If I got a video camera of a monkey dancing for an hour and a half it would be a heck of a lot more entertaining than this. The plot is so dull
1230,"This is one for the Golden Turkey book. It's another of those ""putting on a show"" flicks. The dialogue is turgid. The music is terrible. The costumes may be the worst ever. And the Nick Castle choreog"
1231,"This cheap and rubbish film is about a NASA test rocket that is sent into space with a cargo of animals. It vanishes for a while then unexpectedly returns, crash landing in a forest, unleashing a vici"
1232,Son of the Mask is a terrible movie. I don't like the baby and I don't like the dog. Jamie Kennedy and his wife are a cute couple but that can't redeem sitting through this garbage. Even at only 88 mi
1233,"What is this!! its so bad. The animation looks so terrible , it looks like a ps1 type game. The actors are awful, they just cannot act to save their lives. I sat through all of this film an then at th"
1234,"This was just an awful movie. I've watched it once when I was roughly 12, I am now 19 and I don't think I will ever forget this movie.<br /><br />I still feel sick whenever I think about it, it was ju"
1235,"This movie is so God-awful that it was literally a chore to watch. I wanted to eject it from my vcr and throw it across the room, but kept thinking (foolishly) that it would eventually get funny and t"
1236,"Please, why on Earth did Bava had to add insult to injury making this pathetic piece of follow up crap?<br /><br />To begin with we, ""the viewers"" at home are treated to a narration from some unknown "
1237,"I watched this movie last night, and let me say, it's the absolute worst thing I have ever seen. The entire film is a train wreck, and it's not the actors. It is the horrible script.<br /><br />** Spo"
1238,"Do not waste your money or time. Terrible movie. Bad acting, plot all over the place. Really, really bad acting. Man, this movie is just plain bad. I shut it off at 7 minutes. The script is bad, the d"
1239,"This is your typical junk comedy.<br /><br />There are almost no laughs. No genuine moments. No memorable lines. No scenes where you think to yourself, ""that was clever"". Nothing. The plot is embarras"
1240,"Ugh. Unfortunately this is one of the worst movies I've seen in a long time. None of the characters are remotely likable, which makes this film difficult to watch. They're all miserable thirty year ol"
